angle,time
0.13333,36.345844984054565
0.12849,36.36284041404724
0.12124,36.37886714935303
0.11641,36.396185874938965
0.10917,36.41287016868591
0.10435,36.429171562194824
0.09712,36.44595813751221
0.0899,36.46384787559509
0.0851,36.47996234893799
0.07549,36.496278047561646
0.06829,36.513880491256714
0.0611,36.5307297706604
0.05391,36.54730200767517
0.04673,36.566396713256836
0.03955,36.580055952072144
0.02999,36.5982780456543
0.02281,36.61397671699524
0.01565,36.631094217300415
0.00848,36.64837312698364
-0.00107,36.664814472198486
-0.00824,36.68173003196716
-0.0154,36.69826030731201
-0.02495,36.71439218521118
-0.03212,36.7316689491272
-0.03928,36.74750304222107
-0.04645,36.76603317260742
-0.05362,36.782092571258545
-0.06319,36.79645776748657
-0.07036,36.812138080596924
-0.07755,36.8327271938324
-0.08234,36.847944259643555
-0.08952,36.865612745285034
-0.09672,36.88213133811951
-0.10392,36.89890193939209
-0.10872,36.91510248184204
-0.11593,36.93324136734009
-0.12075,36.95065450668335
-0.12552,36.96628022193909
-0.13034,36.98287487030029
-0.13516,36.999603033065796
-0.13998,37.015772342681885
-0.14481,37.033533811569214
-0.14965,37.04913520812988
-0.15207,37.06650686264038
-0.15449,37.0833375453949
-0.15933,37.10272264480591
-0.16175,37.11914038658142
-0.16418,37.13580870628357
-0.16413,37.15252661705017
-0.1666,37.169517517089844
-0.16656,37.18561863899231
-0.16898,37.20295023918152
-0.16898,37.21873736381531
-0.16898,37.23642921447754
-0.16656,37.25223517417908
-0.16656,37.26989483833313
-0.16656,37.2859365940094
-0.16413,37.30371594429016
-0.16171,37.31996154785156
-0.15929,37.33708620071411
-0.15682,37.35072159767151
-0.1544,37.37094330787659
-0.15198,37.38923001289368
-0.14714,37.401063680648804
-0.14231,37.418450117111206
-0.13748,37.435418367385864
-0.13507,37.45283055305481
-0.13025,37.46989822387695
-0.12302,37.4846510887146
-0.11821,37.50247287750244
-0.1134,37.51931095123291
-0.10619,37.53649067878723
-0.10135,37.553279399871826
-0.09415,37.56969881057739
-0.08696,37.58604288101196
-0.07977,37.60362005233765
-0.07259,37.61966037750244
-0.0678,37.63643169403076
